0,cy,2017-01-22,0.097,0.662,0.586,0.003,0.115,-8.821,0.031,90.0,0.296
0,cy,2017-01-21,0.097,0.662,0.586,0.003,0.115,-8.821,0.031,90.0,0.296
0,cy,2017-01-23,0.097,0.662,0.586,0.003,0.115,-8.821,0.031,90.0,0.296
0,cy,2017-01-24,0.504,0.572,0.354,0.001,0.102,-11.977,0.033,98.016,0.358
0,cy,2017-04-24,0.224,0.671,0.628,0.026,0.194,-6.458,0.149,117.087,0.526
0,cy,2017-04-09,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-10,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-11,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-12,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-05-09,0.302,0.659,0.63,0.034,0.231,-6.965,0.08,123.303,0.477
0,cy,2017-05-10,0.258,0.664,0.634,0.027,0.223,-6.595,0.072,117.379,0.493
0,cy,2017-05-11,0.241,0.667,0.641,0.021,0.222,-6.137,0.072,118.956,0.528
0,cy,2017-05-12,0.258,0.683,0.621,0.027,0.184,-6.472,0.07,117.969,0.498
0,cy,2017-05-13,0.241,0.684,0.634,0.029,0.19,-6.362,0.072,117.052,0.524
0,cy,2017-05-14,0.18,0.704,0.656,0.008,0.152,-6.1,0.075,112.298,0.56
0,cy,2017-05-15,0.188,0.661,0.623,0.009,0.154,-6.785,0.073,117.492,0.514
0,cy,2017-05-17,0.284,0.602,0.614,0.002,0.159,-6.818,0.059,112.143,0.539
0,cy,2017-05-16,0.244,0.635,0.616,0.001,0.155,-6.423,0.071,112.459,0.53
0,cy,2017-07-01,0.158,0.673,0.648,0.006,0.15,-5.67,0.061,115.44,0.505
0,cy,2017-06-30,0.112,0.688,0.654,0.025,0.167,-6.069,0.066,115.835,0.482
0,cy,2017-07-02,0.161,0.663,0.641,0.001,0.157,-5.569,0.06,121.59,0.471
0,cy,2017-07-04,0.175,0.677,0.667,0.001,0.133,-4.544,0.06,121.554,0.574
0,cy,2017-07-11,0.164,0.624,0.683,0.001,0.148,-5.015,0.088,110.511,0.532
0,cy,2017-07-13,0.155,0.62,0.687,0.001,0.163,-4.947,0.088,112.585,0.527
0,cy,2017-07-12,0.152,0.617,0.677,0.001,0.152,-4.973,0.086,111.307,0.529
0,cy,2017-07-14,0.145,0.636,0.701,0.001,0.188,-4.708,0.084,112.167,0.549
0,cy,2017-07-15,0.135,0.636,0.688,0.001,0.161,-4.933,0.096,116.74,0.509
0,cy,2017-07-16,0.145,0.642,0.682,0.001,0.157,-4.893,0.098,115.647,0.542
0,cy,2017-07-17,0.128,0.66,0.662,0.001,0.156,-5.05,0.108,116.427,0.558
0,cy,2017-04-04,,,,,,,,,
0,cy,2017-04-05,,,,,,,,,
0,cy,2017-04-06,,,,,,,,,
0,cy,2017-04-07,,,,,,,,,
0,cy,2017-04-08,,,,,,,,,
0,cy,2017-10-29,0.153,0.609,0.636,0.0,0.167,-5.483,0.082,123.29,0.462
0,cy,2017-04-03,,,,,,,,,
0,cy,2017-02-18,0.128,0.697,0.711,0.0,0.086,-5.217,0.156,173.905,0.747
0,cy,2017-02-19,0.128,0.697,0.711,0.0,0.086,-5.217,0.156,173.905,0.747
0,cy,2017-02-14,0.226,0.632,0.695,0.0,0.162,-4.569,0.171,149.989,0.538
0,cy,2017-04-13,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-15,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-14,0.116,0.427,0.9,0.0,0.119,-3.674,0.05,104.655,0.599
0,cy,2017-04-16,,,,,,,,,
0,cy,2017-02-22,0.198,0.614,0.526,0.006,0.118,-7.784,0.176,124.573,0.477
0,cy,2017-02-23,0.198,0.614,0.526,0.006,0.118,-7.784,0.176,124.573,0.477
0,cy,2017-02-24,0.261,0.541,0.557,0.001,0.103,-7.446,0.09,116.077,0.542
0,cy,2017-02-25,0.287,0.481,0.442,0.002,0.098,-8.791,0.051,85.199,0.391
0,cy,2017-02-26,0.287,0.481,0.442,0.002,0.098,-8.791,0.051,85.199,0.391
0,cy,2017-02-27,0.119,0.64,0.533,0.0,0.086,-6.596,0.071,99.968,0.515
0,cy,2017-02-28,0.057,0.804,0.648,0.0,0.102,-7.805,0.117,117.983,0.392
0,cy,2017-02-06,0.131,0.729,0.811,0.0,0.146,-3.904,0.112,125.612,0.789
0,cy,2017-02-07,0.131,0.729,0.811,0.0,0.146,-3.904,0.112,125.612,0.789
0,cy,2017-02-08,0.144,0.692,0.845,0.0,0.169,-4.055,0.133,134.416,0.846
0,cy,2017-02-09,0.28,0.631,0.792,0.0,0.155,-4.157,0.198,149.625,0.749
0,cy,2017-02-10,0.23,0.637,0.784,0.0,0.191,-4.035,0.159,137.205,0.664
0,cy,2017-03-16,,,,,,,,,
0,cy,2017-03-15,,,,,,,,,
0,cy,2017-03-17,,,,,,,,,
0,cy,2017-03-18,,,,,,,,,
0,cy,2017-03-19,,,,,,,,,
0,cy,2017-03-20,,,,,,,,,
0,cy,2017-03-21,,,,,,,,,
0,cy,2017-02-11,0.23,0.637,0.784,0.0,0.191,-4.035,0.159,137.205,0.664
0,cy,2017-02-12,0.28,0.607,0.744,0.0,0.179,-4.262,0.18,152.607,0.604
0,cy,2017-02-13,0.315,0.581,0.724,0.0,0.212,-4.015,0.186,139.995,0.482
0,cy,2017-02-15,0.226,0.632,0.695,0.0,0.162,-4.569,0.171,149.989,0.538
0,cy,2017-02-16,0.063,0.694,0.698,0.0,0.18,-4.673,0.093,134.961,0.529
0,cy,2017-02-17,0.046,0.734,0.637,0.0,0.06,-5.677,0.141,169.977,0.648
0,cy,2017-02-20,0.18,0.637,0.552,0.006,0.112,-7.554,0.193,142.075,0.51
0,cy,2017-02-21,0.198,0.614,0.526,0.006,0.118,-7.784,0.176,124.573,0.477
0,cy,2017-03-01,0.057,0.804,0.648,0.0,0.102,-7.805,0.117,117.983,0.392
0,cy,2017-03-02,0.057,0.804,0.648,0.0,0.102,-7.805,0.117,117.983,0.392
0,cy,2017-03-03,0.057,0.804,0.648,0.0,0.102,-7.805,0.117,117.983,0.392
0,cy,2017-03-04,0.097,0.68,0.598,0.001,0.163,-7.751,0.077,108.12,0.495
0,cy,2017-03-05,0.116,0.676,0.63,0.001,0.155,-7.252,0.092,119.739,0.554
0,cy,2017-03-06,0.221,0.659,0.581,0.001,0.165,-7.018,0.085,113.896,0.543
0,cy,2017-07-31,0.105,0.68,0.693,0.0,0.185,-5.345,0.102,118.756,0.576
0,cy,2017-08-01,0.109,0.658,0.692,0.0,0.186,-5.162,0.101,115.395,0.589
0,cy,2017-08-02,0.087,0.663,0.706,0.0,0.189,-4.955,0.104,115.478,0.594
0,cy,2017-08-03,0.084,0.668,0.71,0.0,0.166,-4.634,0.11,113.565,0.612
0,cy,2017-08-04,0.087,0.702,0.697,0.0,0.164,-5.043,0.114,114.73,0.65
0,cy,2017-08-05,0.084,0.689,0.703,0.0,0.165,-4.984,0.102,115.899,0.622
0,cy,2017-08-06,0.087,0.68,0.703,0.0,0.17,-5.027,0.109,114.787,0.625
0,cy,2018-06-07,0.219,0.626,0.72,0.0,0.207,-5.316,0.089,119.551,0.503
0,cy,2018-06-08,0.23,0.641,0.709,0.0,0.213,-5.399,0.089,118.052,0.517
0,cy,2018-06-09,0.231,0.66,0.714,0.0,0.212,-5.012,0.098,117.625,0.513
0,cy,2018-06-10,0.24,0.688,0.698,0.0,0.177,-5.057,0.082,118.897,0.537
0,cy,2018-06-12,0.238,0.693,0.691,0.0,0.206,-5.2,0.093,121.332,0.536
0,cy,2018-06-11,0.259,0.7,0.7,0.0,0.186,-4.979,0.087,120.985,0.549
0,cy,2018-06-13,0.253,0.703,0.685,0.0,0.209,-4.992,0.093,121.285,0.519
0,cy,2017-03-23,,,,,,,,,
0,cy,2017-03-22,,,,,,,,,
0,cy,2017-03-24,,,,,,,,,
0,cy,2017-03-25,,,,,,,,,
0,cy,2017-03-26,,,,,,,,,
0,cy,2017-03-07,0.248,0.634,0.57,0.001,0.176,-6.887,0.08,113.215,0.569
0,cy,2017-03-08,0.211,0.66,0.537,0.004,0.184,-7.516,0.141,121.223,0.533
0,cy,2017-03-27,,,,,,,,,
0,cy,2017-03-28,,,,,,,,,
0,cy,2017-03-30,,,,,,,,,
0,cy,2017-03-29,,,,,,,,,
0,cy,2017-03-10,0.211,0.66,0.537,0.004,0.184,-7.516,0.141,121.223,0.533
0,cy,2017-03-11,0.356,0.682,0.503,0.007,0.168,-6.39,0.215,135.579,0.536
0,cy,2017-03-12,0.01,0.833,0.434,0.022,0.165,-8.795,0.431,150.062,0.281
0,cy,2017-03-13,0.01,0.833,0.434,0.022,0.165,-8.795,0.431,150.062,0.281
0,cy,2017-03-14,0.01,0.833,0.434,0.022,0.165,-8.795,0.431,150.062,0.281
0,cy,2017-05-23,0.195,0.647,0.658,0.001,0.156,-5.814,0.106,117.738,0.57
0,cy,2017-05-25,0.209,0.668,0.651,0.01,0.165,-5.879,0.111,121.443,0.58
0,cy,2017-05-24,0.199,0.655,0.662,0.001,0.137,-5.735,0.097,118.357,0.574
0,cy,2017-05-26,0.196,0.683,0.651,0.011,0.15,-5.722,0.106,118.824,0.607
0,cy,2017-05-28,0.178,0.677,0.662,0.012,0.157,-5.861,0.102,126.687,0.557
0,cy,2017-05-27,0.193,0.678,0.643,0.011,0.148,-5.817,0.112,122.279,0.594
0,cy,2017-05-29,0.234,0.66,0.673,0.013,0.142,-5.717,0.091,121.943,0.553
0,cy,2017-05-31,0.208,0.628,0.662,0.016,0.144,-5.736,0.11,123.781,0.496
0,cy,2017-05-30,0.215,0.648,0.674,0.013,0.139,-5.592,0.098,123.793,0.524
0,cy,2017-06-01,0.165,0.653,0.699,0.001,0.137,-5.075,0.116,114.91,0.578
0,cy,2017-06-05,0.157,0.705,0.662,0.008,0.132,-5.682,0.092,112.074,0.606
0,cy,2017-06-06,0.159,0.725,0.683,0.009,0.135,-5.483,0.092,108.629,0.638
0,cy,2017-06-07,0.245,0.693,0.653,0.031,0.171,-6.142,0.08,117.33,0.575
0,cy,2017-06-10,0.182,0.657,0.688,0.04,0.197,-6.018,0.106,133.724,0.528
0,cy,2017-06-11,0.166,0.671,0.683,0.037,0.194,-6.022,0.106,133.412,0.54
0,cy,2017-06-16,0.193,0.631,0.654,0.011,0.141,-5.83,0.094,130.007,0.473
0,cy,2017-06-17,0.205,0.662,0.626,0.009,0.147,-6.005,0.088,121.101,0.48
0,cy,2017-06-18,0.239,0.639,0.604,0.01,0.15,-6.17,0.083,122.251,0.447
0,cy,2017-06-19,0.185,0.648,0.616,0.01,0.141,-6.101,0.078,123.753,0.456
0,cy,2017-06-20,0.198,0.655,0.618,0.001,0.136,-6.207,0.087,118.357,0.51
0,cy,2017-06-21,0.158,0.692,0.645,0.001,0.138,-5.853,0.09,114.112,0.574
0,cy,2017-06-22,0.151,0.689,0.656,0.001,0.138,-5.869,0.094,115.914,0.57
0,cy,2017-07-24,0.155,0.617,0.706,0.0,0.173,-5.321,0.071,121.467,0.568
0,cy,2017-07-25,0.131,0.639,0.717,0.0,0.2,-5.252,0.069,124.077,0.57
0,cy,2017-07-27,0.122,0.649,0.724,0.0,0.173,-5.655,0.07,127.552,0.576
0,cy,2017-07-26,0.154,0.638,0.71,0.0,0.2,-5.386,0.068,122.811,0.559
0,cy,2017-07-28,0.117,0.652,0.694,0.0,0.166,-5.472,0.068,123.222,0.544
0,cy,2017-07-29,0.112,0.645,0.701,0.0,0.178,-5.455,0.07,122.419,0.568
0,cy,2017-08-07,0.121,0.684,0.662,0.0,0.155,-5.519,0.079,114.226,0.577
0,cy,2018-06-29,0.243,0.653,0.705,0.005,0.163,-5.457,0.101,117.543,0.498
0,cy,2018-06-30,0.229,0.668,0.692,0.0,0.175,-5.311,0.102,116.893,0.501
0,cy,2017-04-01,,,,,,,,,
0,cy,2017-03-31,,,,,,,,,
0,cy,2017-04-02,,,,,,,,,
0,cy,2017-04-25,0.243,0.687,0.659,0.024,0.187,-6.175,0.147,116.093,0.556
0,cy,2017-04-26,0.261,0.683,0.65,0.025,0.194,-6.27,0.149,117.602,0.542
